date,month,year,APN,ANT,AST,BRT,BRV,BRD,BTH,BLB,BOC,BMP,BQC,BWN,BWS,BDP,BIO,BUC,BCL,BTV,CCH,CVE,CMN,CFW,ALM,CPL,CSI,CAS,SLW,CHB,CHY,JNN,CLK,CLA,CGS,CMB,CTG,CYC,MNC,CNV,CUY,MHV,DLV,DMV,DNP,DON,DNL,DWN,EPK,ELC,ENR,ENG,FLR,FOL,FRL,FMD,FRD,MIL,GLK,GBR,GBL,PWL,GNT,DAV,HWE,HNS,HID,MEA,HNT,ICH,INL,MMW,INV,IRC,ISB,JCK,ATN,KNT,KRH,KES,LFY,LGT,HMT,HNN,HDG,LVD,TAH,LVY,LRA,LEW,LNG,LGV,CRW,LON,LSB,LVQ,LWB,CRY,HHL,LYS,SWB,MPL,EDN,MRT,MAT,MHW,MCO,MCS,MMR,MDO,BER,MOR,MRR,NCM,NAT,BUL,MCR,NHG,NML,NCA,ONF,HTH,ORO,LOT,PAR,HVS,PRR,PLL,PNF,PT6,PT7,BIT,PRS,PYM,QUL,RLC,RDN,RLF,RLL,RTD,SDB,SLN,SLS,SNN,SAT,SGB,SNL,SLF,LUS,SPB,SVT,PRU,SGC,SFL,SHA,SHV,SIV,SKN,SLB,SLC,JNK,SOL,SLJ,SLK,SPM,STP,STG,SCC,STD,SW3,TRM,TAB,TMT,TNM,CLE,TUL,TLC,TWT,UNV,KLM,USL,VIL,TAE,VLP,WRS,WHR,WHI,WSN
2009-04,4,2009,8770,23352,6088,26465,59542,69222,,79909,26300,,,47800,90601,15010,59590,29073,84448,41498,166379,45254,230340,92980,867274,5827,204956,255107,71530,8520,244369,9012,89500,161564,2833,,69410,11734,52208,34287,932,1701700,38911,381205,1419267,28065,8240,12387,47094,65083,24751,61746,2488,780450,11599,97227,29827,486005,5150,57620,5145,12857547,13750,49736,32620,8733,27258,11604000,57774,31825,15790,15621,48965,11163,170598,55000,179670,18950,,21199,,,9081,28115,20074,11703,89840,7453,54142,14465,9342,76453,124200,43439,19334,71910,29447,53365,145490,4008,17618,121236,20000,803,663,125239,21100,8919,5465,15196,1235785,6709,4019,134805,8007,817896,487800,114132,1270338,22157,45080,286350,2055092,34526,177820,594500,61630,67343,457675,13783,32071,36626,14800,167741,,11422,24915,10404,66300,48082,2980,16425,83600,18589,47350,19128,959210,366792,592418,26180,40755,44122,25252,47786,2998247,108088,4429,39623,10213,53535,41201,,9811,4545,115000,96947,46500,37995,3807,13753,114653,46129,69548,1860,1261792,60895,24780,,212568,420204,32090,25562,28582,,225487,24813,238375,60933
2009-05,5,2009,8794,22788,5713,26112,58718,96989,,90972,30207,,,62200,127911,19300,59450,29924,99165,41681,162287,45352,318090,92040,929712,17305,202335,256221,71045,8440,274252,9013,69810,154130,2208,,120415,11549,56931,34391,844,1736200,38862,346005,1716331,61061,9590,10417,36190,65580,27499,64693,59819,933141,14200,132700,27486,518081,15492,52849,4806,14751200,20060,50850,32650,7822,32187,11217000,87594,42739,17574,20316,48991,18157,249178,67015,165010,20053,,20135,,,8966,27815,18362,11609,184600,7656,53698,13978,8859,85053,130500,67227,19080,71800,49289,56279,204595,5364,18217,121147,20000,789,612,123941,25700,8341,5465,18158,1208920,6483,4121,121320,8511,929339,672500,107075,1333235,20969,44479,348600,2282265,35716,198750,593800,62062,67877,745662,13919,33214,38355,30200,168780,,11239,24421,14868,66300,46514,4808,15816,140321,18589,46129,20054,710595,214075,496520,27580,37805,44599,23884,48366,3118941,131836,8726,43559,10388,58940,41033,,9487,7879,174170,125100,45067,39055,3773,13480,182839,25621,49453,2140,1290909,64772,23358,,263378,448145,31800,25225,58195,,224391,24332,239015,94295
2009-06,6,2009,8103,22287,4933,25762,57224,97263,,90546,29622,,,63800,114589,27370,58860,28812,99635,38801,158271,43059,330250,82800,947098,21760,199733,252074,71958,8270,269355,9032,35280,123673,2270,,112876,11105,56696,34104,800,1669200,38150,345641,1761177,63342,9530,10070,32760,66636,26630,65736,61226,855287,13930,129300,26015,520039,17403,48040,4388,16061000,31610,49377,33510,5728,28433,11071000,87994,43030,17567,19405,36394,17703,234224,63780,147265,19460,,22651,,,8625,26669,17231,11502,189500,7486,52901,14135,8333,84538,137000,68271,18757,79410,49537,56150,201140,5439,18285,113412,19369,778,605,132146,25600,8391,5459,17464,1125566,6246,4075,107863,8401,860003,662300,95122,1299636,18922,47598,360360,2057141,35494,195360,589500,62670,61253,605243,14856,33067,36518,26800,166528,,11031,24766,14845,64497,45539,6387,15511,136247,18541,46862,1396,350801,770,350031,27760,35556,44191,22901,46446,2797114,130995,8560,41434,10616,54537,39765,,9016,10661,179000,128000,34770,39055,3715,13230,109448,34793,58481,3150,1263804,64065,26710,,262684,411666,30540,24874,76153,,217964,23431,237641,105017
2009-07,7,2009,7551,20779,,25193,56010,90089,,70930,31472,,,55060,95828,22950,57590,17000,93269,37027,152520,40645,329580,48840,891597,20697,196451,237503,70676,8050,261955,9045,36380,90122,2246,,98053,10929,54593,34051,716,1654400,37438,348678,1629000,52358,9153,4700,31100,65083,22797,64509,38950,601048,13528,118300,23646,430079,17044,38658,3872,16138000,37390,46845,33470,3814,20190,10978000,87908,40284,17235,14699,16374,18157,178442,55536,128690,18636,,22557,,,8184,25486,15658,11365,138400,7059,51598,14038,7187,82825,141400,62545,18362,87700,40374,54618,181476,4432,17129,85400,17791,774,564,147791,24900,8407,5397,16614,1076971,5966,4152,88230,8446,758088,578200,80858,1224270,16887,51875,349770,1553150,34701,188450,582100,62965,52577,347255,14530,33338,36865,23600,164839,,10618,24667,14200,63870,42519,7251,14645,119327,18735,48085,1368,380491,0,380491,26230,34737,43992,21498,41634,2325795,119936,7279,38211,11210,39225,36929,,8481,12992,168000,123400,33992,10261,3617,13030,31789,43567,67241,4130,1149502,65800,29556,,243736,283938,28580,24160,84143,,210136,22799,237768,92095
2009-08,8,2009,7024,19194,,24880,54279,62977,,52387,30100,,,45718,73247,15500,56120,13189,84740,40173,147438,38212,329540,21000,815094,17539,192742,214626,70544,7850,246771,9047,56710,56040,433,,81347,10535,52254,33530,646,1668700,37005,351352,1513185,52260,8642,3406,29420,63501,21405,67613,19817,451610,13100,101600,21602,350917,16960,30126,3354,15709800,36290,44280,24370,2653,18627,10938000,87254,35164,16738,11522,15168,16868,131079,47300,113135,17734,,21958,,,7472,24450,14399,11211,80120,6615,49807,14457,6151,72800,134400,53639,18024,83320,35398,53489,155282,2708,16427,51251,15967,779,579,156696,23400,8461,5424,17447,1032918,5711,3928,63850,8451,652426,494597,69155,1157550,15110,52544,319790,1383116,34005,177752,583700,62097,43474,211627,14223,33191,35773,15700,166604,,10011,24506,11300,61589,37967,7020,13637,97495,18493,46943,4874,401559,27664,373895,24600,33892,42858,19972,36384,1936123,94417,6122,40900,10573,31245,34167,,8003,11669,155000,116100,32860,6424,3520,12878,11862,45541,69571,2720,1024818,65800,30840,,216054,196382,26870,22689,72895,,202870,22219,235798,89160
2009-09,9,2009,6209,17413,,24507,52561,33003,,37353,15400,,,43163,63525,9360,53490,12893,77498,41071,142479,35602,322320,8150,768502,14364,189074,199640,70045,7700,244541,8409,40620,33094,207,,59349,10200,48617,29294,588,1501300,36621,351271,1443060,54635,5186,2868,27980,61623,18337,67756,617,411575,9180,86100,20841,350447,15926,22460,2865,15463000,35600,42371,23320,2435,18337,10933000,62604,33330,15866,7130,14164,15761,102240,40866,107050,16782,,21386,,,6922,23679,13563,11081,24300,5420,47733,13631,4551,55655,114800,46471,17729,78780,32280,50558,125211,1817,13773,18164,14346,782,586,148868,21100,8645,5507,18104,1001530,5478,3884,43025,8040,613539,431900,61157,1108410,13255,50726,291840,1336524,33105,167940,564100,62392,35959,199699,14515,33297,34681,13301,165930,,9277,24685,8601,50814,32840,6506,12660,81034,18445,46537,3510,421203,197726,223477,22890,33787,30951,18775,32604,1773947,93359,3772,39935,11600,34510,32041,,7533,10354,141000,111900,31830,4967,3425,12724,9615,45893,70046,3150,919010,61613,26044,,184956,124148,25320,21924,63865,,195912,21689,229214,87943
2009-10,10,2009,6464,16423,,24206,51651,26929,,32614,8677,,,36825,49812,7400,51820,13284,72997,41208,139066,33330,289310,5190,726622,14517,187939,208050,70998,7740,256329,6802,56290,26690,235,,57441,9661,43317,24035,551,1468700,36454,347099,1413366,42401,3476,4137,27780,60831,24472,65263,4437,347298,8940,75911,20600,327309,14790,22095,2770,15250803,36190,41342,24890,2838,18445,10897000,49853,30619,14520,4146,13401,14071,103352,35180,110968,16871,,21787,,,6680,23100,12760,10967,0,4118,45645,13882,4660,46249,101000,48534,17569,77400,30262,54238,117394,2414,12061,33768,14194,786,896,118351,20200,8949,5751,17396,992771,5266,4223,67215,7988,586166,412233,58804,1103882,12107,51367,282348,1290389,32344,168320,580600,63297,31334,265793,13768,32684,34981,9888,168151,,8756,14971,9024,61200,29118,6184,12311,65807,15048,47268,3148,502230,326246,175984,22730,34384,19666,17461,31958,1707930,93153,3733,35959,10893,31816,30128,,7190,9169,130000,112100,31700,6409,3362,11885,17958,28437,52232,3460,905325,56170,12414,,155907,124148,24660,21468,65896,,191564,21287,226815,80060
2009-11,11,2009,6565,15601,,24137,50871,33590,,29050,6503,,,32295,29762,9700,50090,13307,66448,35073,135775,33165,281380,17560,734421,14228,185453,223123,71501,7690,261427,5757,56570,22294,2207,,69132,10929,37579,20585,551,1501600,32917,384153,1406506,27830,3320,5525,27990,58802,17074,64295,5216,284372,8642,64651,20275,190111,12928,21712,2677,14976400,38100,40698,27670,3304,18050,10919000,50089,29192,14473,4707,12661,12942,102282,31823,110203,15620,,21580,,,6680,22467,11810,10927,0,2853,43534,13764,2778,40320,99600,47923,17457,78100,23388,51161,104695,2761,8409,45493,14100,788,890,110972,18935,8123,4561,19580,985910,5119,4230,47860,8252,554042,403464,55900,1115658,11915,52196,264312,1136561,31764,170250,572600,64173,28438,284867,14193,32331,33789,9885,165460,,8754,16186,7438,58600,27833,5785,11809,49556,13727,47025,1327,605139,416994,188145,21580,34737,18607,16556,33120,1673687,93327,3321,36421,9192,18288,28543,,6817,7897,121200,110700,30650,7030,3330,11211,14112,31556,55719,4040,900112,55218,12414,,148740,141533,24110,20971,66348,,184390,20772,206536,56123
2009-12,12,2009,7389,14819,,24353,52431,22827,,30366,6066,,,30157,19283,11840,53520,16408,61347,34347,134946,33248,278470,24680,761265,13995,185678,258160,70176,7760,260021,6394,59590,28290,1938,,35626,12012,33087,23773,676,1582300,28273,384195,1427165,16073,3445,7148,29690,59628,15951,62206,6789,264286,8604,49982,20369,207364,10000,23380,3438,14433800,37900,41260,32360,4402,20218,11162000,47934,23529,14823,4811,13078,13549,110606,32011,115225,14770,,21909,,,6897,22653,13596,11116,0,2772,42083,13918,3150,39491,110100,48392,17457,79150,13412,47865,88987,3471,5052,47367,14590,789,947,114501,19718,9142,4708,16495,984043,5266,3899,59050,8341,546229,408453,56730,1164679,12440,46836,252966,1029538,31846,169490,567500,63927,26828,340322,14362,32661,33971,9723,163338,,9616,21051,5591,55800,33113,5298,11730,37100,17777,46048,5919,873682,530463,343219,22760,35807,22805,16272,34903,1777112,93345,2547,39861,10857,9629,28056,,6520,6580,101457,108940,31630,7399,3520,11486,14301,45776,69850,4220,908570,55975,12738,,150625,157775,24760,20426,67164,,182111,20615,204739,64695
2010-01,1,2010,8891,14928,,27146,54808,21045,,39233,4760,,,29354,18891,16010,56360,24827,63609,37530,154101,40920,286420,60620,811274,14083,194127,263392,60656,8360,249859,8142,60480,184801,5956,,27640,15150,64775,27831,2088,1735600,38779,385482,1490556,8284,3593,15484,48590,63879,16726,64901,10315,321671,8859,45878,20738,241400,7411,24646,5326,13991000,36790,42398,33390,8633,28802,11493000,38932,24321,14965,5207,45956,6052,123361,32757,142505,21725,,20487,,,7862,28523,18324,10451,4840,3026,54586,14038,8559,42722,122500,36843,19621,77450,7073,48557,83025,3934,3060,61764,15827,791,472,157178,18365,9173,5169,15628,1115220,6196,3752,140270,7904,581557,447725,82806,1219849,22430,45263,268193,1190456,33233,173770,597300,63629,55645,415858,11813,32711,33507,9626,166770,,11083,19536,4169,52800,49554,4965,20314,25359,17682,46130,18985,1159828,592630,567198,27020,38284,32350,19070,38343,2596882,91786,1641,37093,10942,17624,29232,,10572,5464,92880,108023,38940,9146,4857,14233,12621,36326,59282,5870,1040368,59750,18540,,166114,204199,28210,23242,68173,,245675,21247,229746,62021
2010-02,2,2010,8891,15540,,29999,56954,23566,,45243,5994,,,27896,18005,20200,56720,36779,61408,39810,166379,41657,303945,81760,846844,12445,199026,280345,70676,8570,258087,8956,65230,236557,6743,,29238,13105,74692,31825,3763,1679900,41186,385897,1552889,8399,3733,20226,48812,68496,15779,68146,6457,418632,8879,42737,21261,305297,4985,29304,5337,13780191,35200,42864,30511,12106,42503,11780000,35836,25245,14271,5884,62100,5366,144538,33027,165505,27894,,21014,,,8542,31000,19719,9819,24300,3330,60352,14218,11532,45432,133100,38776,21129,79550,5163,51161,77145,3993,1948,63820,17750,825,976,168250,18383,9078,5493,14240,1166866,7047,4176,200346,7517,615691,500836,99914,1234122,22430,43697,272454,1385646,35140,168842,548000,65231,56211,504494,11773,31158,33597,10112,168190,,11762,25035,3088,56800,50623,4730,24841,16103,17682,47268,36201,1439270,745466,693804,29040,37841,39500,21657,42531,3380147,87122,779,37321,11352,22950,31659,,10572,4500,92567,104835,39086,21250,6108,18930,23000,36643,60766,1910,1173093,57402,25190,,160459,252166,29920,24925,50028,,253179,22178,211442,37959
2010-03,3,2010,8891,18250,,32115,60091,24556,,81652,12639,,,26799,29177,24730,59530,50472,65141,44757,175301,47605,325780,92230,882229,11285,199498,269525,70148,8950,245570,8999,72910,285065,8419,,28243,14620,83063,31168,2757,1676000,41056,384361,1645686,17988,4205,23171,48430,75300,20100,65666,6470,562043,9437,49385,23312,420986,2600,31582,5316,13696000,33630,45981,34060,13907,58297,11550000,32388,27330,14756,10911,76170,5614,169223,35146,183575,32257,,22683,,,9168,31000,20589,12823,42500,4234,61129,14023,13390,51400,133100,44107,20515,84280,5697,53988,81924,3990,2738,25132,20000,842,602,154080,18560,8611,5316,20540,1209300,8107,4191,237520,7409,684245,564811,121991,1267408,22430,51714,263256,1650006,36072,167580,563900,66743,56230,582712,13425,33021,33994,10268,167754,,11448,22036,2689,61699,49861,4400,23901,14640,17209,49221,39957,1715110,880797,834313,31900,37584,46328,22187,48243,3868648,92684,1369,36072,11442,39415,36072,,10552,3450,97832,95820,49830,7624,8062,19351,42492,48912,70759,1750,1302905,56127,30570,,182158,289129,32030,25608,35049,,248728,22924,213783,36670
2010-04,4,2010,8891,23210,,33355,63707,29476,,122874,23097,,,33800,62063,23330,59930,62226,72556,45366,178017,53326,350230,95840,932000,11485,199498,259891,70865,9290,229900,9061,78150,323921,8420,,40000,16580,103513,33877,1605,1697100,41135,382824,1744978,44569,6350,24800,48500,79418,23355,66563,8061,823244,10700,60841,27071,349702,1860,36063,5316,13816000,33150,53749,31600,15222,70312,11313000,48888,27278,15407,18561,95337,7962,212043,42700,193205,32895,,21659,,,9550,31000,20192,13990,80120,4764,61615,14180,16204,63869,121700,44220,21768,79410,9262,55506,101668,4003,7511,43314,20000,850,598,128386,24536,8773,5329,24798,1253436,8716,3993,259730,7584,807019,646423,145289,1276719,22430,43489,265368,2113554,36072,178590,591800,65816,67343,671547,13736,32775,33789,15334,168575,,11500,25209,4310,66700,50402,4230,23887,32800,17919,49709,40000,1668806,855739,813067,35800,37475,49995,26193,48547,4390774,91804,2496,38001,8538,56141,41117,,10572,2490,111349,100589,49060,30355,8900,19273,104720,45854,69341,2580,1486925,59032,32190,,204396,327086,34140,25960,35759,,250518,22924,228588,41880
2010-05,5,2010,8891,23012,,33662,66402,75087,,127553,28660,,,47700,104301,20740,59700,66455,86317,40583,175844,49104,352370,94500,1009119,13330,197152,247005,72686,9260,223552,9061,66740,290268,9494,,86924,23244,105077,34588,898,1679600,40063,396515,1902345,58344,7810,25237,48280,80673,24000,65433,27445,905419,13600,90178,29348,192216,3939,35162,5285,14402000,35100,57525,26870,14600,66900,10987000,56945,32081,15230,21245,99227,6906,254486,54100,194685,32261,,21732,,,9668,31000,18970,14626,121400,6704,90373,14053,19044,81890,114400,49517,21695,78350,38447,55125,147959,4100,17644,121370,20000,814,583,123986,24751,8332,5549,21967,1239639,8842,3506,254615,8148,902823,754124,147717,1290558,22430,51420,205400,2493582,36385,193600,596100,63734,71771,728160,14347,30216,33484,25970,169927,,11239,24568,11900,66400,48132,4410,23541,56000,17350,50113,36455,1447635,759913,687722,36440,37219,51328,25194,48525,4464744,102831,4197,41545,8949,56378,41156,,10445,2090,147218,121633,46830,38611,9338,19000,144055,43337,67178,1860,1527583,65560,30840,,241494,349174,34540,25736,50508,,245121,22591,234908,45136
2010-06,6,2010,8132,22416,,33431,65551,97255,,117761,30780,,,68500,133607,38900,57840,62711,103264,42433,171900,42308,392500,92410,1062881,22240,194127,249928,70195,9100,272982,8967,61060,243794,8709,,117938,11965,104285,34278,865,1725700,39541,428177,2009383,62919,9504,28892,47910,79605,27210,64356,59157,923096,14200,116335,27914,475269,17500,30178,4810,15864183,44360,56679,26500,12068,62246,10556000,87174,42595,17475,20370,94098,17110,331267,68316,190278,30271,,22439,,,9579,30400,17231,14700,198000,7758,58168,13793,15531,87092,122100,68384,21349,83732,51347,52991,199655,4962,18229,122529,19918,788,588,123717,27316,8645,5549,24740,1202739,8592,3520,225995,8040,923919,951044,139932,1419401,22096,50379,350355,2719225,36700,198680,592400,63053,72635,905201,13872,32634,33597,25651,164308,,11031,24448,14800,66100,45709,7511,22697,135774,17444,49709,27891,1185237,582005,603232,35190,36709,51513,24109,47772,4279177,118367,8471,41501,11667,51399,40872,,10038,8040,188161,149459,47890,40807,9381,18712,180601,41148,64804,2330,1766229,64661,29556,,262406,354703,34390,25285,100801,,239621,21974,238535,122544
2010-07,7,2010,7584,20957,,33012,64274,96280,,94086,30780,,,65100,113054,39510,56350,49427,102311,38995,167514,41012,362030,71190,1018224,21922,191132,255517,70752,8880,270806,8205,52500,179387,7645,,110703,11503,100235,34329,768,1714400,38005,468869,1903600,55847,9367,21706,46469,76637,25030,62819,56281,753671,12300,104410,25896,423900,16801,20220,3902,15596000,47170,53937,33020,9368,46419,10357000,87329,42672,17496,14556,86995,21064,294060,60500,181268,29403,,22865,,,9110,29692,16059,14573,174900,7507,54855,14479,15269,86613,126700,61492,20958,89000,43524,52009,191527,4810,17757,115453,18793,786,585,125307,29483,8391,5397,16750,1153190,8187,4230,200147,8261,783914,887559,128469,1372374,20258,54293,354500,2408098,36385,192400,591800,62635,66113,712011,14284,32775,33507,22449,167025,,10600,24852,14402,62100,43823,8120,21816,129106,17967,49221,28675,903601,387107,516494,32770,36203,50959,23054,44240,3841140,122985,7966,38517,11321,39057,38486,,9540,12857,177058,145200,47546,23209,9295,17393,89592,43951,67674,2930,1733805,64674,29556,,245383,275047,32970,24779,118468,,232469,21407,236751,114046
2010-08,8,2010,6754,19236,,32898,62171,84059,,63173,30326,,,60381,91090,26160,55350,45827,89953,41269,158882,40280,339490,41610,945076,20563,188166,258868,70544,8710,263537,6983,44930,119979,6683,,107714,11061,94758,34082,686,1670100,36823,512267,1755379,39301,8821,13973,44990,73681,19149,63709,45596,656485,8289,90746,23247,314279,16943,11790,3282,15371000,43510,51215,22850,6601,36255,10352000,87818,41713,17186,10825,79760,20788,211974,50379,171300,28325,,22260,,,8682,28908,14367,14407,102000,7029,52206,14292,14429,85284,108600,52508,20576,87270,36743,52500,172766,3483,16687,71458,17991,805,561,115340,27687,8293,5438,18950,1112435,8009,4044,173574,8421,664341,782369,117353,1307388,18454,50646,321500,2040149,36340,191500,583900,61768,56725,459036,14284,32277,36281,19508,166184,,10120,24971,13879,59300,39203,7676,20776,117659,17824,48572,23054,774865,300958,473907,30550,36456,50078,21922,39054,3491704,91525,6664,39485,9600,20517,35627,,9054,12357,160160,137835,47050,7730,9096,15300,20811,42690,66847,2580,1642338,65708,29308,,216865,196382,31340,24268,94705,,225212,20850,238023,93968
2010-09,9,2010,5829,17711,,32152,60778,59764,,49793,20400,,,55264,80466,17610,53990,45320,78348,35949,152855,36289,317630,28130,886908,17744,185288,259734,69960,8580,253868,6006,41350,90938,5530,,85750,10665,89698,30501,646,1574800,36194,555379,1660075,37972,8270,9209,43840,70217,18157,65914,32492,624242,7260,82736,22038,247466,16887,5622,2680,15266800,39840,49079,22940,3897,33594,10092000,88207,40590,16265,,75982,12384,170118,42934,161653,27538,,22118,,,8292,28238,13435,14267,57070,6559,49976,14390,13357,,89700,45620,20323,75000,,53365,154763,,,38424,16060,801,558,105968,17287,8453,5465,18698,1083443,7679,3582,150440,8087,625263,680108,108938,1275964,17088,48411,292760,1755185,36161,186940,560200,61200,47856,356716,13279,31557,33823,13500,164308,,9813,24307,,49700,34852,6686,19857,111516,17919,48166,15256,788588,373878,414710,28690,36383,40981,20757,35498,3318779,79435,4786,38748,13232,13838,33479,,8663,11156,139000,131600,35460,5720,8970,13360,10109,49842,74078,3150,1557699,60745,27598,,184582,172807,30520,23850,90920,,218599,20343,237800,93050
